"temp1","temp2","ldr","heater","humidity1","humidity2","pump","time"
"37","23","234","ON","50","99",,NULL
"37","23","234","ON","50","92",,NULL
"38","23","234","ON","50","92",,NULL
"38","23","728","ON","50","92",,NULL
"38","30","728","ON","50","92",,NULL
"38","30","728","ON","22","92",,NULL
"38","30","728","ON","22","85",,NULL
"32","30","728","ON","22","85",,NULL
"32","24","728","ON","22","85",,NULL
"32","24","728","ON","22","85",,NULL
"32","24","728","ON","22","85",,NULL
"32","24","728","ON","45","85",,NULL
"32","24","728","ON","45","46",,NULL
"37","24","728","ON","45","46",,NULL
"37","21","728","ON","45","46",,NULL
"37","21","728","ON","20","46",,NULL
"37","21","728","ON","20","68",,NULL
"40","21","728","ON","20","68",,NULL
"40","21","741","ON","20","68",,NULL
"40","25","741","ON","20","68",,NULL
"40","25","741","ON","8","68",,NULL
"40","25","741","ON","8","56",,NULL
"36","25","741","ON","8","56",,NULL
"36","27","741","ON","8","56",,NULL
"36","27","741","ON","37","56",,NULL
"36","27","741","ON","37","47",,NULL
"31","27","741","ON","37","47",,NULL
"31","21","741","ON","37","47",,NULL
"31","21","741","ON","7","47",,NULL
"31","21","741","ON","7","97",,NULL
"38","21","741","ON","7","97",,NULL
"38","21","616","ON","7","97",,NULL
"38","25","616","ON","7","97",,NULL
"38","25","616","ON","7","97",,NULL
"38","25","616","OFF","7","97",,NULL
"38","25","616","OFF","11","97",,NULL
"38","25","616","OFF","11","86",,NULL
"38","25","616","OFF","11","86",,NULL
"38","23","616","OFF","11","86",,NULL
"38","23","616","OFF","54","86",,NULL
"38","23","616","OFF","54","71",,NULL
"40","23","616","OFF","54","71",,NULL
"40","21","616","OFF","54","71",,NULL
"40","21","616","OFF","10","71",,NULL
"40","21","616","OFF","10","59",,NULL
"40","21","898","OFF","10","59",,NULL
"31","21","898","OFF","10","59",,NULL
"31","20","898","OFF","10","59",,NULL
"31","20","898","OFF","48","59",,NULL
"31","20","898","OFF","48","52",,NULL
"35","20","898","OFF","48","52",,NULL
"35","26","898","OFF","48","52",,NULL
"35","26","898","OFF","28","52",,NULL
"35","26","898","OFF","28","76",,NULL
"33","26","898","OFF","28","76",,NULL
"33","26","898","OFF","28","76",,NULL
"33","26","898","OFF","28","76",,NULL
"33","26","898","OFF","28","76",,NULL
"33","26","898","OFF","15","76",,NULL
"33","26","898","OFF","15","89",,NULL
"33","26","131","OFF","15","89",,NULL
"36","26","131","OFF","15","89",,NULL
"36","22","131","OFF","15","89",,NULL
"36","22","131","OFF","49","89",,NULL
"36","22","131","OFF","49","50",,NULL
"34","22","131","OFF","49","50",,NULL
"34","22","131","OFF","49","50",,NULL
"34","22","131","OFF","19","50",,NULL
"34","22","131","OFF","19","83",,NULL
"36","22","131","OFF","19","83",,NULL
"36","21","131","OFF","19","83",,NULL
"36","21","740","OFF","19","83",,NULL
"36","21","740","OFF","60","83",,NULL
"36","21","740","OFF","60","55",,NULL
"36","21","740","OFF","60","55",,NULL
"36","22","740","OFF","60","55",,NULL
"36","22","740","OFF","15","55",,NULL
"36","22","740","OFF","15","85",,NULL
"34","22","740","OFF","15","85",,NULL
"34","22","740","OFF","15","85",,NULL
"34","22","740","OFF","15","85",,NULL
"34","27","740","OFF","15","85",,NULL
"34","27","740","OFF","16","85",,NULL
"34","27","740","OFF","16","84",,NULL
"40","27","740","OFF","16","84",,NULL
"40","21","740","OFF","16","84",,NULL
"40","21","817","OFF","16","84",,NULL
"40","21","817","OFF","12","84",,NULL
"40","21","817","OFF","12","87",,NULL
"32","21","817","OFF","12","87",,NULL
"32","30","817","OFF","12","87",,NULL
"32","30","817","OFF","15","87",,NULL
"32","30","817","OFF","15","53",,NULL
"38","30","817","OFF","15","53",,NULL
"38","30","817","OFF","15","53",,NULL
"38","30","817","OFF","9","53",,NULL
"38","30","817","OFF","9","49",,NULL
"35","30","817","OFF","9","49",,NULL
"35","30","817","OFF","9","49",,NULL
"35","30","934","OFF","9","49",,NULL
"35","30","934","OFF","6","49",,NULL
"35","30","934","OFF","6","50",,NULL
"36","30","934","OFF","6","50",,NULL
"36","30","934","OFF","6","50",,NULL
"36","30","934","ON","6","50",,NULL
"36","26","934","ON","6","50",,NULL
"36","26","934","ON","29","50",,NULL
"36","26","934","ON","29","47",,NULL
"38","26","934","ON","29","47",,NULL
"38","20","934","ON","29","47",,NULL
"38","20","934","ON","17","47",,NULL
"38","20","934","ON","17","78",,NULL
"33","20","934","ON","17","78",,NULL
"33","20","934","ON","17","78",,NULL
"33","20","318","ON","17","78",,NULL
"33","20","318","ON","15","78",,NULL
"33","20","318","ON","15","94",,NULL
"39","20","318","ON","15","94",,NULL
"39","28","318","ON","15","94",,NULL
"39","28","318","ON","19","94",,NULL
"39","28","318","ON","19","45",,NULL
"33","28","318","ON","19","45",,NULL
"33","24","318","ON","19","45",,NULL
"33","24","318","ON","32","45",,NULL
"33","24","318","ON","32","68",,NULL
"32","24","318","ON","32","68",,NULL
"32","24","318","ON","32","68",,NULL
"32","24","318","ON","32","68",,NULL
"32","28","318","ON","32","68",,NULL
"32","28","138","ON","32","68",,NULL
"32","28","138","ON","36","68",,NULL
"32","28","138","ON","36","85",,NULL
"34","28","138","ON","36","85",,NULL
"34","20","138","ON","36","85",,NULL
"34","20","138","ON","21","85",,NULL
"34","20","138","ON","21","72",,NULL
"31","20","138","ON","21","72",,NULL
"31","28","138","ON","21","72",,NULL
"31","28","138","ON","41","72",,NULL
"31","28","138","ON","41","89",,NULL
"37","28","138","ON","41","89",,NULL
"37","24","138","ON","41","89",,NULL
"37","24","805","ON","41","89",,NULL
"37","24","805","ON","44","89",,NULL
"37","24","805","ON","44","49",,NULL
"39","24","805","ON","44","49",,NULL
"39","29","805","ON","44","49",,NULL
"39","29","805","ON","29","49",,NULL
"39","29","805","ON","29","52",,NULL
"39","29","805","ON","29","52",,NULL
"39","29","805","ON","29","52",,NULL
"39","29","805","ON","29","52",,NULL
"39","25","805","ON","29","52",,NULL
"39","25","805","ON","56","52",,NULL
"39","25","805","ON","56","84",,NULL
"34","25","805","ON","56","84",,NULL
"34","25","159","ON","56","84",,NULL
"34","29","159","ON","56","84",,NULL
"34","29","159","ON","16","84",,NULL
"34","29","159","ON","16","71",,NULL
"31","29","159","ON","16","71",,NULL
"31","29","159","ON","16","71",,NULL
"31","29","159","ON","28","71",,NULL
"31","29","159","ON","28","82",,NULL
"39","29","159","ON","28","82",,NULL
"39","20","159","ON","28","82",,NULL
"39","20","159","ON","5","82",,NULL
"39","20","159","ON","5","48",,NULL
"39","20","159","ON","5","48",,NULL
"39","20","613","ON","5","48",,NULL
"39","28","613","ON","5","48",,NULL
"39","28","613","ON","21","48",,NULL
"39","28","613","ON","21","64",,NULL
"40","28","613","ON","21","64",,NULL
"40","28","613","ON","21","64",,NULL
"40","28","613","OFF","21","64",,NULL
"40","26","613","OFF","21","64",,NULL
"40","26","613","OFF","37","64",,NULL
"40","26","613","OFF","37","87",,NULL
"37","26","613","OFF","37","87",,NULL
"37","25","613","OFF","37","87",,NULL
"37","25","613","OFF","22","87",,NULL
"37","25","613","OFF","22","50",,NULL
"34","25","613","OFF","22","50",,NULL
"34","25","172","OFF","22","50",,NULL
"34","23","172","OFF","22","50",,NULL
"34","23","172","OFF","35","50",,NULL
"34","23","172","OFF","35","52",,NULL
"39","23","172","OFF","35","52",,NULL
"39","22","172","OFF","35","52",,NULL
"39","22","172","OFF","9","52",,NULL
"39","22","172","OFF","9","66",,NULL
"34","22","172","OFF","9","66",,NULL
"34","25","172","OFF","9","66",,NULL
"34","25","172","OFF","17","66",,NULL
"34","25","172","OFF","17","63",,NULL
"32","25","172","OFF","17","63",,NULL
"32","25","172","OFF","17","63",,NULL
"32","25","172","OFF","17","63",,NULL
"32","25","264","OFF","17","63",,NULL
"32","30","264","OFF","17","63",,NULL
"32","30","264","OFF","14","63",,NULL
"32","30","264","OFF","14","90",,NULL
"33","30","264","OFF","14","90",,NULL
"33","27","264","OFF","14","90",,NULL
"33","27","264","OFF","43","90",,NULL
"33","27","264","OFF","43","95",,NULL
"31","27","264","OFF","43","95",,NULL
"31","27","264","OFF","43","95",,NULL
"31","27","264","OFF","27","95",,NULL
"31","27","264","OFF","27","62",,NULL
"32","27","264","OFF","27","62",,NULL
"32","27","379","OFF","27","62",,NULL
"32","30","379","OFF","27","62",,NULL
"32","30","379","OFF","27","69",,NULL
"32","30","379","OFF","13","69",,NULL
"35","30","379","OFF","13","69",,NULL
"35","24","379","OFF","13","69",,NULL
"35","24","379","OFF","13","77",,NULL
"35","24","379","OFF","28","77",,NULL
"36","24","379","OFF","28","77",,NULL
"36","24","379","OFF","28","77",,NULL
"36","24","379","ON","28","77",,NULL
"36","26","379","ON","28","77",,NULL
"36","26","379","ON","28","60",,NULL
"36","26","379","ON","36","60",,NULL
"33","26","379","ON","36","60",,NULL
"33","26","188","ON","36","60",,NULL
"33","28","188","ON","36","60",,NULL
"33","28","188","ON","36","99",,NULL
"33","28","188","ON","30","99",,NULL
"34","28","188","ON","30","99",,NULL
"34","20","188","ON","30","99",,NULL
"34","20","188","ON","30","89",,NULL
"34","20","188","ON","27","89",,NULL
"34","20","188","ON","27","89",,NULL
"34","21","188","ON","27","89",,NULL
"34","21","188","ON","27","83",,NULL
"34","21","188","ON","54","83",,NULL
"31","21","188","ON","54","83",,NULL
"31","21","386","ON","54","83",,NULL
"31","21","386","ON","54","83",,NULL
"31","21","386","ON","54","61",,NULL
"31","21","386","ON","50","61",,NULL
"38","21","386","ON","50","61",,NULL
"38","21","386","ON","50","61",,NULL
"38","21","386","ON","50","61",,NULL
"38","28","386","ON","50","61",,NULL
"38","28","386","ON","50","82",,NULL
"38","28","386","ON","44","82",,NULL
"37","28","386","ON","44","82",,NULL
"37","30","386","ON","44","82",,NULL
"37","30","386","ON","44","46",,NULL
"37","30","386","ON","11","46",,NULL
"32","30","386","ON","11","46",,NULL
"32","30","46","ON","11","46",,NULL
"32","28","46","ON","11","46",,NULL
"32","28","46","ON","11","56",,NULL
"32","28","46","ON","18","56",,NULL
"37","28","46","ON","18","56",,NULL
"37","29","46","ON","18","56",,NULL
"37","29","46","ON","18","59",,NULL
"37","29","46","ON","9","59",,NULL
"37","29","46","ON","9","59",,NULL
"37","23","46","ON","9","59",,NULL
"37","23","46","ON","9","69",,NULL
"37","23","46","ON","25","69",,NULL
"33","23","46","ON","25","69",,NULL
"33","23","46","ON","25","69",,NULL
"33","23","46","ON","25","69",,NULL
"33","23","269","ON","25","69",,NULL
"33","24","269","ON","25","69",,NULL
"33","24","269","ON","25","55",,NULL
"33","24","269","ON","59","55",,NULL
"35","24","269","ON","59","55",,NULL
"35","26","269","ON","59","55",,NULL
"35","26","269","ON","59","60",,NULL
"35","26","269","ON","46","60",,NULL
"30","26","269","ON","46","60",,NULL
"30","21","269","ON","46","60",,NULL
"30","21","269","ON","46","77",,NULL
"30","21","269","ON","45","77",,NULL
"32","21","269","ON","45","77",,NULL
"32","21","248","ON","45","77",,NULL
"32","27","248","ON","45","77",,NULL
"32","27","248","ON","45","92",,NULL
"32","27","248","ON","28","92",,NULL
"38","27","248","ON","28","92",,NULL
"38","28","248","ON","28","92",,NULL
"38","28","248","ON","28","70",,NULL
"38","28","248","ON","24","70",,NULL
"38","28","248","ON","24","70",,NULL
"36","28","248","ON","24","70",,NULL
"36","28","248","OFF","24","70",,NULL
"36","26","248","OFF","24","70",,NULL
"36","26","248","OFF","24","60",,NULL
"36","26","248","OFF","22","60",,NULL
"31","26","248","OFF","22","60",,NULL
"31","26","110","OFF","22","60",,NULL
"31","23","110","OFF","22","60",,NULL
"31","23","110","OFF","22","70",,NULL
"31","23","110","OFF","26","70",,NULL
"30","23","110","OFF","26","70",,NULL
"30","28","110","OFF","26","70",,NULL
"30","28","110","OFF","26","70",,NULL
"30","28","110","OFF","45","70",,NULL
"30","28","110","OFF","45","70",,NULL
"30","24","110","OFF","45","70",,NULL
"30","24","110","OFF","45","91",,NULL
"30","24","110","OFF","31","91",,NULL
"32","24","110","OFF","31","91",,NULL
"32","24","276","OFF","31","91",,NULL
"32","23","276","OFF","31","91",,NULL
"32","23","276","OFF","31","45",,NULL
"32","23","276","OFF","56","45",,NULL
"32","23","276","OFF","56","45",,NULL
"32","23","276","OFF","56","45",,NULL
"39","23","276","OFF","56","45",,NULL
"39","27","276","OFF","56","45",,NULL
"39","27","276","OFF","56","59",,NULL
"39","27","276","OFF","10","59",,NULL
"36","27","276","OFF","10","59",,NULL
"36","27","276","OFF","10","59",,NULL
"36","27","276","OFF","10","48",,NULL
"36","27","276","OFF","32","48",,NULL
"38","27","276","OFF","32","48",,NULL
"38","27","891","OFF","32","48",,NULL
"38","30","891","OFF","32","48",,NULL
"38","30","891","OFF","32","84",,NULL
"38","30","891","OFF","54","84",,NULL
"35","30","891","OFF","54","84",,NULL
"35","21","891","OFF","54","84",,NULL
"35","21","891","OFF","54","66",,NULL
"35","21","891","OFF","21","66",,NULL
"34","21","891","OFF","21","66",,NULL
"34","29","891","OFF","21","66",,NULL
"34","29","891","OFF","21","100",,NULL
"34","29","891","OFF","51","100",,NULL
"34","29","891","OFF","51","100",,NULL
"34","29","891","ON","51","100",,NULL
"35","29","891","ON","51","100",,NULL
"35","29","987","ON","51","100",,NULL
"35","23","987","ON","51","100",,NULL
"35","23","987","ON","51","84",,NULL
"35","23","987","ON","8","84",,NULL
"37","23","987","ON","8","84",,NULL
"37","24","987","ON","8","84",,NULL
"37","24","987","ON","8","62",,NULL
"37","24","987","ON","6","62",,NULL
"31","24","987","ON","6","62",,NULL
"31","20","987","ON","6","62",,NULL
"31","20","987","ON","6","44",,NULL
"31","20","987","ON","31","44",,NULL
"36","20","987","ON","31","44",,NULL
"36","20","942","ON","31","44",,NULL
"36","29","942","ON","31","44",,NULL
"36","29","942","ON","31","93",,NULL
"36","29","942","ON","40","93",,NULL
"38","29","942","ON","40","93",,NULL
"38","30","942","ON","40","93",,NULL
"38","30","942","ON","40","93",,NULL
"38","30","942","ON","40","71",,NULL
"38","30","942","OFF","40","71",,NULL
"38","30","942","OFF","9","71",,NULL
"33","30","942","OFF","9","71",,NULL
"33","22","942","OFF","9","71",,NULL
"33","22","942","OFF","9","96",,NULL
"33","22","942","OFF","56","96",,NULL
"30","22","942","OFF","56","96",,NULL
"30","22","393","OFF","56","96",,NULL
"30","28","393","OFF","56","96",,NULL
"30","28","393","OFF","56","78",,NULL
"30","28","393","OFF","33","78",,NULL
"35","28","393","OFF","33","78",,NULL
"35","22","393","OFF","33","78",,NULL
"35","22","393","OFF","33","43",,NULL
"35","22","393","OFF","18","43",,NULL
"35","22","393","OFF","18","43",,NULL
"35","24","393","OFF","18","43",,NULL
"35","24","393","OFF","18","98",,NULL
"35","24","393","OFF","8","98",,NULL
"34","24","393","OFF","8","98",,NULL
"34","24","300","OFF","8","98",,NULL
"34","27","300","OFF","8","98",,NULL
"34","27","300","OFF","8","98",,NULL
"34","27","300","ON","8","98",,NULL
"34","27","300","ON","8","85",,NULL
"34","27","300","ON","18","85",,NULL
"33","27","300","ON","18","85",,NULL
"33","27","300","ON","18","85",,NULL
"33","27","300","ON","18","57",,NULL
"33","27","300","ON","33","57",,NULL
"33","27","300","ON","33","57",,NULL
"33","26","300","ON","33","57",,NULL
"33","26","300","ON","33","70",,NULL
"33","26","300","ON","43","70",,NULL
"40","26","300","ON","43","70",,NULL
"40","26","722","ON","43","70",,NULL
"40","30","722","ON","43","70",,NULL
"40","30","722","ON","43","82",,NULL
"40","30","722","ON","16","82",,NULL
"31","30","722","ON","16","82",,NULL
"31","23","722","ON","16","82",,NULL
"31","23","722","ON","16","96",,NULL
"31","23","722","ON","40","96",,NULL
"36","23","722","ON","40","96",,NULL
"36","22","722","ON","40","96",,NULL
"36","22","722","ON","40","96",,NULL
"36","22","722","ON","40","96",,NULL
"36","22","722","ON","40","55",,NULL
"36","22","722","ON","30","55",,NULL
"36","22","864","ON","30","55",,NULL
"39","22","864","ON","30","55",,NULL
"39","29","864","ON","30","55",,NULL
"39","29","864","ON","30","60",,NULL
"39","29","864","ON","49","60",,NULL
"36","29","864","ON","49","60",,NULL
"36","22","864","ON","49","60",,NULL
"36","22","864","ON","49","87",,NULL
"36","22","864","ON","48","87",,NULL
"34","22","864","ON","48","87",,NULL
"34","29","864","ON","48","87",,NULL
"34","29","864","ON","48","54",,NULL
"34","29","864","ON","37","54",,NULL
"34","29","126","ON","37","54",,NULL
"37","29","126","ON","37","54",,NULL
"37","24","126","ON","37","54",,NULL
"37","24","126","ON","37","44",,NULL
"37","24","126","ON","49","44",,NULL
"39","24","126","ON","49","44",,NULL
"39","29","126","ON","49","44",,NULL
"39","29","126","ON","49","44",,NULL
"39","29","126","ON","49","44",,NULL
"39","29","126","ON","49","40",,NULL
"39","29","126","ON","33","40",,NULL
"34","29","126","ON","33","40",,NULL
"34","24","126","ON","33","40",,NULL
"34","24","126","ON","33","69",,NULL
"34","24","126","ON","9","69",,NULL
"34","24","87","ON","9","69",,NULL
"40","24","87","ON","9","69",,NULL
"40","22","87","ON","9","69",,NULL
"40","22","87","ON","9","88",,NULL
"40","22","87","ON","43","88",,NULL
"30","22","87","ON","43","88",,NULL
"30","24","87","ON","43","88",,NULL
"30","24","87","ON","43","63",,NULL
"30","24","87","ON","14","63",,NULL
"34","24","87","ON","14","63",,NULL
"34","24","87","ON","14","63",,NULL
"34","24","87","ON","14","91",,NULL
"34","24","87","ON","54","91",,NULL
"34","24","259","ON","54","91",,NULL
"30","24","259","ON","54","91",,NULL
"30","24","259","ON","54","91",,NULL
"30","21","259","ON","54","91",,NULL
"30","21","259","OFF","54","91",,NULL
"30","21","259","OFF","54","85",,NULL
"30","21","259","OFF","23","85",,NULL
"39","21","259","OFF","23","85",,NULL
"39","27","259","OFF","23","85",,NULL
"39","27","259","OFF","23","74",,NULL
"39","27","259","OFF","33","74",,NULL
"30","27","259","OFF","33","74",,NULL
"30","21","259","OFF","33","74",,NULL
"30","21","259","OFF","33","51",,NULL
"30","21","259","OFF","49","51",,NULL
"30","21","224","OFF","49","51",,NULL
"30","21","224","OFF","49","51",,NULL
"30","29","224","OFF","49","51",,NULL
"30","29","224","OFF","49","48",,NULL
"30","29","224","OFF","51","48",,NULL
"32","29","224","OFF","51","48",,NULL
"32","21","224","OFF","51","48",,NULL
"32","21","224","OFF","51","80",,NULL
"32","21","224","OFF","47","80",,NULL
"31","21","224","OFF","47","80",,NULL
"31","21","224","OFF","47","80",,NULL
"31","21","224","OFF","47","80",,NULL
"31","28","224","OFF","47","80",,NULL
"31","28","224","OFF","47","42",,NULL
"31","28","159","OFF","47","42",,NULL
"31","28","159","OFF","32","42",,NULL
"37","28","159","OFF","32","42",,NULL
"37","26","159","OFF","32","42",,NULL
"37","26","159","OFF","32","48",,NULL
"37","26","159","OFF","43","48",,NULL
"35","26","159","OFF","43","48",,NULL
"35","26","159","OFF","43","48",,NULL
"35","26","159","OFF","43","61",,NULL
"35","26","159","OFF","5","61",,NULL
"40","26","159","OFF","5","61",,NULL
"40","25","159","OFF","5","61",,NULL
"40","25","159","OFF","5","98",,NULL
"40","25","623","OFF","5","98",,NULL
"40","25","623","OFF","57","98",,NULL
"40","25","623","OFF","57","98",,NULL
"40","29","623","OFF","57","98",,NULL
"40","29","623","OFF","57","92",,NULL
"40","29","623","OFF","39","92",,NULL
"37","29","623","OFF","39","92",,NULL
"37","29","623","OFF","39","92",,NULL
"37","29","623","ON","39","92",,NULL
"37","21","623","ON","39","92",,NULL
"37","21","623","ON","39","65",,NULL
"37","21","623","ON","12","65",,NULL
"40","21","623","ON","12","65",,NULL
"40","30","623","ON","12","65",,NULL
"40","30","623","ON","12","41",,NULL
"40","30","974","ON","12","41",,NULL
"40","30","974","ON","48","41",,NULL
"39","30","974","ON","48","41",,NULL
"39","27","974","ON","48","41",,NULL
"39","27","974","ON","48","52",,NULL
"39","27","974","ON","43","52",,NULL
"38","27","974","ON","43","52",,NULL
"38","25","974","ON","43","52",,NULL
"38","25","974","ON","43","94",,NULL
"38","25","974","ON","6","94",,NULL
"31","25","974","ON","6","94",,NULL
"31","25","974","ON","6","94",,NULL
"31","25","974","ON","6","49",,NULL
"31","25","50","ON","6","49",,NULL
"31","25","50","ON","8","49",,NULL
"33","25","50","ON","8","49",,NULL
"33","25","50","ON","8","49",,NULL
"33","25","50","OFF","8","49",,NULL
"33","21","50","OFF","8","49",,NULL
"33","21","50","OFF","8","70",,NULL
"33","21","50","OFF","36","70",,NULL
"34","21","50","OFF","36","70",,NULL
"34","23","50","OFF","36","70",,NULL
"34","23","50","OFF","36","90",,NULL
"34","23","50","OFF","41","90",,NULL
"36","23","50","OFF","41","90",,NULL
"36","27","50","OFF","41","90",,NULL
"36","27","50","OFF","41","94",,NULL
"36","27","962","OFF","41","94",,NULL
"36","27","962","OFF","16","94",,NULL
"30","27","962","OFF","16","94",,NULL
"30","20","962","OFF","16","94",,NULL
"30","20","962","OFF","16","92",,NULL
"30","20","962","OFF","51","92",,NULL
"33","20","962","OFF","51","92",,NULL
"33","22","962","OFF","51","92",,NULL
"33","22","962","OFF","51","100",,NULL
"33","22","962","OFF","52","100",,NULL
"40","22","962","OFF","52","100",,NULL
"40","22","962","OFF","52","100",,NULL
"40","22","962","OFF","52","100",,NULL
"40","20","962","OFF","52","100",,NULL
"40","20","855","OFF","52","100",,NULL
"40","20","855","OFF","52","46",,NULL
"40","20","855","OFF","5","46",,NULL
"39","20","855","OFF","5","46",,NULL
"39","21","855","OFF","5","46",,NULL
"39","21","855","OFF","5","62",,NULL
"39","21","855","OFF","30","62",,NULL
"39","21","855","OFF","30","62",,NULL
"39","28","855","OFF","30","62",,NULL
"39","28","855","OFF","30","45",,NULL
"39","28","855","OFF","16","45",,NULL
"37","28","855","OFF","16","45",,NULL
"37","20","855","OFF","16","45",,NULL
"37","20","927","OFF","16","45",,NULL
"37","20","927","OFF","16","65",,NULL
"37","20","927","OFF","47","65",,NULL
"30","20","927","OFF","47","65",,NULL
"30","24","927","OFF","47","65",,NULL
"30","24","927","OFF","47","87",,NULL
"30","24","927","OFF","30","87",,NULL
"35","24","927","OFF","30","87",,NULL
"35","24","927","OFF","30","87",,NULL
"35","24","927","OFF","30","87",,NULL
"35","22","927","OFF","30","87",,NULL
"35","22","927","OFF","30","69",,NULL
"35","22","927","OFF","12","69",,NULL
"36","22","927","OFF","12","69",,NULL
"36","24","927","OFF","12","69",,NULL
"36","24","638","OFF","12","69",,NULL
"36","24","638","OFF","12","77",,NULL
"36","24","638","OFF","54","77",,NULL
"31","24","638","OFF","54","77",,NULL
"31","26","638","OFF","54","77",,NULL
"31","26","638","OFF","54","78",,NULL
"31","26","638","OFF","9","78",,NULL
"30","26","638","OFF","9","78",,NULL
"30","28","638","OFF","9","78",,NULL
"30","28","638","OFF","9","70",,NULL
"30","28","638","OFF","47","70",,NULL
"30","28","638","OFF","47","70",,NULL
"30","20","638","OFF","47","70",,NULL
"30","20","213","OFF","47","70",,NULL
"30","20","213","OFF","47","58",,NULL
"30","20","213","OFF","36","58",,NULL
"37","20","213","OFF","36","58",,NULL
"37","20","213","OFF","36","58",,NULL
"37","20","213","ON","36","58",,NULL
"37","27","213","ON","36","58",,NULL
"37","27","213","ON","36","87",,NULL
"37","27","213","ON","34","87",,NULL
"40","27","213","ON","34","87",,NULL
"40","26","213","ON","34","87",,NULL
"40","26","213","ON","34","96",,NULL
"40","26","213","ON","41","96",,NULL
"36","26","213","ON","41","96",,NULL
"36","28","213","ON","41","96",,NULL
"36","28","817","ON","41","96",,NULL
"36","28","817","ON","41","96",,NULL
"36","28","817","ON","43","96",,NULL
"36","28","817","ON","43","96",,NULL
"36","21","817","ON","43","96",,NULL
"36","21","817","ON","43","73",,NULL
"36","21","817","ON","40","73",,NULL
"39","21","817","ON","40","73",,NULL
"39","20","817","ON","40","73",,NULL
"39","20","817","ON","40","56",,NULL
"39","20","817","ON","39","56",,NULL
"32","20","817","ON","39","56",,NULL
"32","20","817","ON","39","56",,NULL
"32","20","817","OFF","39","56",,NULL
"32","20","268","OFF","39","56",,NULL
"32","23","268","OFF","39","56",,NULL
"32","23","268","OFF","39","57",,NULL
"32","23","268","OFF","42","57",,NULL
"37","23","268","OFF","42","57",,NULL
"37","28","268","OFF","42","57",,NULL
"37","28","268","OFF","42","82",,NULL
"37","28","268","OFF","59","82",,NULL
"30","28","268","OFF","59","82",,NULL
"30","21","268","OFF","59","82",,NULL
"30","21","268","OFF","59","95",,NULL
"30","21","268","OFF","11","95",,NULL
"40","21","268","OFF","11","95",,NULL
"40","21","961","OFF","11","95",,NULL
"40","23","961","OFF","11","95",,NULL
"40","23","961","OFF","11","70",,NULL
"40","23","961","OFF","20","70",,NULL
"34","23","961","OFF","20","70",,NULL
"34","22","961","OFF","20","70",,NULL
"34","22","961","OFF","20","89",,NULL
"34","22","961","OFF","48","89",,NULL
"34","22","961","OFF","48","89",,NULL
"35","22","961","OFF","48","89",,NULL
"35","22","961","OFF","48","89",,NULL
"35","27","961","OFF","48","89",,NULL
"35","27","961","OFF","48","44",,NULL
"35","27","961","OFF","42","44",,NULL
"39","27","961","OFF","42","44",,NULL
"39","27","630","OFF","42","44",,NULL
"39","20","630","OFF","42","44",,NULL
"39","20","630","OFF","42","92",,NULL
"39","20","630","OFF","44","92",,NULL
"30","20","630","OFF","44","92",,NULL
"30","20","630","OFF","44","92",,NULL
"30","20","630","OFF","44","99",,NULL
"30","20","630","OFF","22","99",,NULL
"32","20","630","OFF","22","99",,NULL
"32","29","630","OFF","22","99",,NULL
"32","29","630","OFF","22","77",,NULL
"32","29","630","OFF","15","77",,NULL
"39","29","630","OFF","15","77",,NULL
"39","29","671","OFF","15","77",,NULL
"39","24","671","OFF","15","77",,NULL
"39","24","671","OFF","15","72",,NULL
"39","24","671","OFF","40","72",,NULL
"39","24","671","OFF","40","72",,NULL
"39","24","671","ON","40","72",,NULL
"35","24","671","ON","40","72",,NULL
"35","30","671","ON","40","72",,NULL
"35","30","671","ON","40","92",,NULL
"35","30","671","ON","17","92",,NULL
"39","30","671","ON","17","92",,NULL
"39","30","671","ON","17","92",,NULL
"39","30","671","ON","17","90",,NULL
"39","30","671","ON","34","90",,NULL
"34","30","671","ON","34","90",,NULL
"34","30","261","ON","34","90",,NULL
"34","24","261","ON","34","90",,NULL
"34","24","261","ON","34","47",,NULL
"34","24","261","ON","43","47",,NULL
"35","24","261","ON","43","47",,NULL
"35","28","261","ON","43","47",,NULL
"35","28","261","ON","43","41",,NULL
"35","28","261","ON","38","41",,NULL
"30","28","261","ON","38","41",,NULL
"30","28","261","ON","38","41",,NULL
"30","28","261","ON","38","100",,NULL
"30","28","261","OFF","38","100",,NULL
"30","28","261","OFF","38","100",,NULL
"30","28","261","OFF","31","100",,NULL
"35","28","261","OFF","31","100",,NULL
"35","28","824","OFF","31","100",,NULL
"35","26","824","OFF","31","100",,NULL
"35","26","824","OFF","31","60",,NULL
"35","26","824","OFF","33","60",,NULL
"35","26","824","OFF","33","60",,NULL
"35","28","824","OFF","33","60",,NULL
"35","28","824","OFF","33","91",,NULL
"35","28","824","OFF","31","91",,NULL
"35","28","824","OFF","31","91",,NULL
"35","22","824","OFF","31","91",,NULL
"35","22","824","OFF","31","43",,NULL
"35","22","824","OFF","6","43",,NULL
"39","22","824","OFF","6","43",,NULL
"39","22","866","OFF","6","43",,NULL
"39","21","866","OFF","6","43",,NULL
"39","21","866","OFF","6","88",,NULL
"39","21","866","OFF","33","88",,NULL
"33","21","866","OFF","33","88",,NULL
"33","22","866","OFF","33","88",,NULL
"33","22","866","OFF","33","44",,NULL
"33","22","866","OFF","33","44",,NULL
"33","22","866","OFF","33","44",,NULL
"33","22","866","OFF","5","44",,NULL
